traj,px,py,pz,vx,vy,vz,ax,ay,az,roll,pitch,yaw
10,-2.035,0.475,0.548,0.053,0.025,-0.019,-0.098,-0.06,0.013,-0.005,-0.005,0.083
10,-2.035,0.475,0.548,0.052,0.024,-0.019,-0.106,-0.099,0.007,-0.006,-0.006,0.083
10,-2.035,0.475,0.548,0.051,0.024,-0.018,-0.09,0.007,0.027,-0.006,-0.006,0.083
10,-2.034,0.475,0.548,0.051,0.024,-0.018,-0.057,-0.041,0.049,-0.007,-0.007,0.083
10,-2.034,0.475,0.548,0.049,0.023,-0.017,-0.097,0.014,-0.096,-0.008,-0.007,0.083
10,-2.034,0.475,0.548,0.048,0.023,-0.017,-0.086,0.045,-0.028,-0.008,-0.008,0.082
10,-2.034,0.475,0.548,0.047,0.023,-0.017,-0.085,-0.021,-0.012,-0.009,-0.009,0.082
10,-2.034,0.475,0.548,0.047,0.023,-0.017,-0.104,0.025,-0.119,-0.009,-0.01,0.082
10,-2.034,0.475,0.548,0.047,0.024,-0.017,-0.083,0.045,-0.004,-0.009,-0.012,0.082
10,-2.034,0.475,0.548,0.048,0.025,-0.018,-0.075,0.045,-0.011,-0.009,-0.015,0.081
10,-2.034,0.475,0.548,0.046,0.023,-0.017,-0.028,-0.003,-0.035,-0.009,-0.017,0.082
10,-2.034,0.475,0.548,0.047,0.024,-0.017,0.022,-0.031,0.006,-0.009,-0.02,0.082
10,-2.034,0.475,0.547,0.048,0.024,-0.017,0.056,0.05,-0.034,-0.008,-0.023,0.082
10,-2.034,0.475,0.547,0.048,0.023,-0.016,0.073,-0.002,-0.113,-0.008,-0.026,0.082
10,-2.034,0.474,0.548,0.049,0.024,-0.017,0.098,-0.004,-0.077,-0.008,-0.029,0.082
10,-2.034,0.475,0.547,0.049,0.023,-0.017,0.152,-0.02,-0.084,-0.008,-0.032,0.081
10,-2.034,0.475,0.547,0.05,0.023,-0.017,0.135,0.041,-0.058,-0.008,-0.036,0.081
10,-2.034,0.475,0.547,0.052,0.023,-0.018,0.185,0.077,-0.04,-0.009,-0.04,0.081
10,-2.034,0.474,0.547,0.054,0.024,-0.018,0.236,0.013,-0.105,-0.009,-0.044,0.081
10,-2.033,0.475,0.547,0.056,0.024,-0.018,0.273,-0.025,-0.054,-0.009,-0.048,0.081
10,-2.033,0.475,0.547,0.059,0.025,-0.018,0.339,0.08,0.023,-0.009,-0.051,0.08
10,-2.033,0.475,0.547,0.063,0.025,-0.018,0.326,0.034,-0.063,-0.01,-0.055,0.08
10,-2.033,0.475,0.547,0.067,0.026,-0.018,0.369,-0.003,0.04,-0.01,-0.058,0.08
10,-2.032,0.475,0.547,0.071,0.028,-0.018,0.402,0.039,0.003,-0.01,-0.061,0.08
10,-2.032,0.475,0.546,0.076,0.029,-0.018,0.415,-0.02,-0.066,-0.01,-0.062,0.079
10,-2.032,0.475,0.546,0.078,0.03,-0.017,0.444,0.057,-0.094,-0.01,-0.065,0.079
10,-2.031,0.475,0.546,0.083,0.031,-0.018,0.456,0.052,-0.062,-0.01,-0.068,0.079
10,-2.031,0.475,0.546,0.088,0.033,-0.019,0.478,0.071,-0.16,-0.01,-0.071,0.079
10,-2.03,0.475,0.546,0.093,0.033,-0.02,0.519,0.064,-0.095,-0.01,-0.074,0.079
10,-2.029,0.475,0.546,0.097,0.034,-0.02,0.53,0.026,-0.049,-0.009,-0.076,0.079
10,-2.029,0.475,0.546,0.103,0.036,-0.021,0.538,0.092,-0.121,-0.009,-0.08,0.079
10,-2.028,0.475,0.545,0.11,0.037,-0.022,0.596,0.076,0.007,-0.01,-0.084,0.079
10,-2.028,0.475,0.545,0.117,0.039,-0.022,0.598,0.077,-0.051,-0.01,-0.088,0.078
10,-2.027,0.475,0.545,0.124,0.041,-0.022,0.667,0.089,-0.093,-0.011,-0.091,0.078
10,-2.025,0.476,0.545,0.131,0.043,-0.023,0.718,0.073,-0.078,-0.011,-0.093,0.077
10,-2.024,0.476,0.545,0.137,0.043,-0.023,0.712,0.086,-0.131,-0.011,-0.097,0.077
10,-2.024,0.477,0.545,0.145,0.045,-0.024,0.756,0.08,-0.023,-0.01,-0.1,0.077
10,-2.023,0.476,0.545,0.153,0.046,-0.025,0.742,0.149,-0.021,-0.01,-0.103,0.076
10,-2.02,0.477,0.545,0.162,0.047,-0.025,0.794,0.128,-0.031,-0.009,-0.107,0.076
10,-2.019,0.477,0.545,0.169,0.048,-0.025,0.823,0.097,-0.076,-0.008,-0.11,0.075
10,-2.018,0.478,0.544,0.179,0.049,-0.026,0.844,0.04,-0.012,-0.007,-0.113,0.075
10,-2.017,0.478,0.544,0.189,0.05,-0.026,0.876,0.095,-0.036,-0.006,-0.116,0.074
10,-2.015,0.477,0.544,0.199,0.052,-0.026,0.895,0.034,-0.072,-0.006,-0.119,0.074
10,-2.012,0.478,0.544,0.209,0.054,-0.027,0.924,0.001,-0.014,-0.005,-0.122,0.074
10,-2.011,0.479,0.544,0.219,0.054,-0.027,0.919,0.097,-0.026,-0.003,-0.124,0.073
10,-2.009,0.479,0.544,0.23,0.055,-0.027,0.964,0.035,-0.073,-0.002,-0.126,0.073
10,-2.008,0.479,0.544,0.24,0.055,-0.028,0.991,0.069,-0.091,-0.0,-0.128,0.072
10,-2.006,0.479,0.543,0.253,0.056,-0.029,1.036,0.026,0.016,0.001,-0.131,0.072
10,-2.004,0.479,0.543,0.264,0.057,-0.029,1.048,0.022,0.004,0.002,-0.134,0.071
10,-2.0,0.481,0.543,0.276,0.058,-0.029,1.034,0.04,-0.075,0.002,-0.137,0.07
10,-1.998,0.48,0.543,0.289,0.059,-0.03,1.127,-0.025,-0.026,0.002,-0.141,0.07
10,-1.996,0.481,0.542,0.299,0.058,-0.03,1.126,0.004,-0.013,0.003,-0.143,0.07
10,-1.993,0.481,0.542,0.312,0.059,-0.03,1.164,0.042,-0.056,0.003,-0.145,0.069
10,-1.991,0.482,0.542,0.325,0.059,-0.031,1.199,-0.006,-0.043,0.004,-0.147,0.068
10,-1.986,0.482,0.542,0.338,0.06,-0.031,1.165,-0.063,-0.04,0.005,-0.149,0.067
10,-1.984,0.482,0.542,0.349,0.059,-0.031,1.173,-0.029,-0.023,0.006,-0.149,0.066
10,-1.981,0.482,0.541,0.363,0.059,-0.032,1.204,-0.05,0.001,0.006,-0.152,0.066
10,-1.978,0.483,0.541,0.377,0.06,-0.032,1.212,-0.059,-0.053,0.007,-0.155,0.065
10,-1.972,0.483,0.541,0.39,0.06,-0.033,1.223,-0.003,-0.032,0.008,-0.157,0.064
10,-1.969,0.484,0.541,0.403,0.059,-0.033,1.249,-0.078,-0.004,0.009,-0.16,0.063
10,-1.966,0.484,0.541,0.418,0.058,-0.033,1.297,-0.127,-0.028,0.01,-0.162,0.062
10,-1.963,0.484,0.54,0.433,0.058,-0.034,1.343,-0.102,0.081,0.011,-0.164,0.061
10,-1.959,0.484,0.54,0.448,0.058,-0.034,1.313,-0.087,0.027,0.011,-0.166,0.061
10,-1.953,0.485,0.54,0.463,0.058,-0.034,1.312,-0.12,-0.046,0.011,-0.167,0.06
10,-1.949,0.485,0.54,0.478,0.057,-0.034,1.352,-0.072,-0.011,0.012,-0.168,0.059
10,-1.945,0.485,0.54,0.494,0.057,-0.035,1.345,-0.114,-0.02,0.013,-0.169,0.058
10,-1.941,0.486,0.54,0.525,0.056,-0.035,1.355,-0.187,0.05,0.013,-0.169,0.057
10,-1.937,0.486,0.539,0.525,0.056,-0.035,1.29,-0.117,0.041,0.015,-0.17,0.056
10,-1.929,0.486,0.539,0.541,0.055,-0.035,1.308,-0.115,-0.039,0.014,-0.17,0.056
10,-1.925,0.487,0.539,0.557,0.054,-0.036,1.322,-0.157,-0.071,0.015,-0.171,0.055
10,-1.921,0.487,0.539,0.572,0.053,-0.037,1.365,-0.123,0.018,0.017,-0.171,0.054
10,-1.916,0.487,0.538,0.588,0.051,-0.037,1.325,-0.175,-0.02,0.019,-0.17,0.052
10,-1.912,0.487,0.538,0.603,0.049,-0.037,1.339,-0.272,0.094,0.021,-0.17,0.051
10,-1.908,0.487,0.538,0.619,0.047,-0.037,1.278,-0.238,0.067,0.022,-0.169,0.05
10,-1.898,0.487,0.538,0.634,0.045,-0.036,1.258,-0.248,0.0,0.024,-0.168,0.049
10,-1.893,0.487,0.538,0.649,0.042,-0.036,1.216,-0.299,0.026,0.025,-0.166,0.048
10,-1.888,0.488,0.538,0.676,0.035,-0.036,1.265,-0.239,0.023,0.027,-0.164,0.047
10,-1.883,0.487,0.538,0.676,0.035,-0.036,1.21,-0.237,0.068,0.028,-0.162,0.046
10,-1.878,0.488,0.538,0.692,0.033,-0.036,1.168,-0.296,0.065,0.03,-0.16,0.045
10,-1.868,0.487,0.537,0.706,0.029,-0.035,1.178,-0.356,0.08,0.031,-0.159,0.045
10,-1.862,0.487,0.538,0.731,0.02,-0.033,1.178,-0.407,0.074,0.032,-0.157,0.044
10,-1.857,0.487,0.537,0.731,0.02,-0.033,1.132,-0.379,0.092,0.032,-0.155,0.043
10,-1.851,0.487,0.537,0.745,0.016,-0.032,1.072,-0.366,0.049,0.033,-0.153,0.042
10,-1.84,0.487,0.537,0.758,0.013,-0.031,1.063,-0.359,0.126,0.032,-0.15,0.042
10,-1.834,0.486,0.537,0.773,0.01,-0.031,1.045,-0.255,0.151,0.033,-0.147,0.041
10,-1.828,0.486,0.537,0.796,0.0,-0.027,0.983,-0.275,0.124,0.032,-0.144,0.041
10,-1.823,0.486,0.537,0.796,0.0,-0.027,0.978,-0.364,0.081,0.032,-0.14,0.04
10,-1.817,0.486,0.537,0.82,-0.006,-0.025,0.906,-0.339,0.179,0.031,-0.138,0.04
10,-1.804,0.485,0.537,0.82,-0.006,-0.025,0.885,-0.324,0.116,0.031,-0.135,0.04
10,-1.798,0.485,0.537,0.834,-0.009,-0.024,0.866,-0.351,0.117,0.03,-0.133,0.04
10,-1.792,0.484,0.537,0.842,-0.013,-0.022,0.848,-0.311,0.21,0.029,-0.131,0.039
10,-1.786,0.484,0.537,0.853,-0.017,-0.019,0.841,-0.339,0.205,0.029,-0.128,0.039
10,-1.779,0.483,0.537,0.875,-0.023,-0.015,0.806,-0.269,0.162,0.029,-0.126,0.039
10,-1.766,0.482,0.538,0.875,-0.023,-0.015,0.757,-0.251,0.158,0.028,-0.123,0.039
10,-1.76,0.482,0.538,0.893,-0.03,-0.011,0.728,-0.31,0.165,0.028,-0.12,0.039
10,-1.753,0.481,0.538,0.902,-0.034,-0.009,0.688,-0.267,0.171,0.028,-0.116,0.039
10,-1.747,0.481,0.538,0.902,-0.034,-0.009,0.64,-0.261,0.173,0.028,-0.112,0.039
10,-1.74,0.48,0.538,0.914,-0.036,-0.008,0.614,-0.298,0.186,0.029,-0.109,0.039
10,-1.727,0.479,0.539,0.92,-0.041,-0.005,0.552,-0.333,0.22,0.03,-0.106,0.039
10,-1.72,0.478,0.538,0.93,-0.044,-0.003,0.514,-0.273,0.154,0.032,-0.104,0.039
10,-1.713,0.477,0.539,0.935,-0.049,-0.0,0.542,-0.291,0.141,0.033,-0.102,0.039
10,-1.706,0.477,0.539,0.945,-0.052,0.001,0.516,-0.359,0.18,0.034,-0.099,0.039
10,-1.699,0.476,0.539,0.958,-0.061,0.005,0.5,-0.383,0.131,0.036,-0.097,0.039
10,-1.692,0.475,0.54,0.965,-0.065,0.006,0.463,-0.402,0.15,0.036,-0.094,0.039
10,-1.678,0.474,0.54,0.965,-0.065,0.006,0.398,-0.382,0.145,0.037,-0.092,0.04
10,-1.671,0.473,0.541,0.976,-0.076,0.01,0.376,-0.267,0.104,0.039,-0.089,0.041
10,-1.664,0.472,0.541,0.983,-0.081,0.01,0.378,-0.36,0.1,0.04,-0.086,0.041
10,-1.657,0.471,0.541,0.989,-0.085,0.011,0.32,-0.389,0.115,0.042,-0.084,0.041
10,-1.65,0.47,0.541,0.989,-0.085,0.011,0.283,-0.333,0.119,0.043,-0.081,0.042
10,-1.636,0.468,0.542,0.997,-0.089,0.012,0.301,-0.349,0.063,0.045,-0.079,0.042
10,-1.629,0.467,0.542,1.002,-0.093,0.012,0.269,-0.382,-0.007,0.047,-0.077,0.043
10,-1.621,0.466,0.543,1.008,-0.105,0.014,0.245,-0.389,0.026,0.048,-0.076,0.044
10,-1.614,0.464,0.543,1.008,-0.105,0.014,0.229,-0.453,0.011,0.049,-0.074,0.044
10,-1.599,0.462,0.544,1.013,-0.11,0.014,0.178,-0.447,0.017,0.05,-0.072,0.044
10,-1.592,0.461,0.544,1.015,-0.117,0.015,0.207,-0.533,0.027,0.052,-0.069,0.044
10,-1.585,0.459,0.544,1.02,-0.123,0.015,0.164,-0.544,0.007,0.054,-0.067,0.045
10,-1.578,0.458,0.544,1.024,-0.129,0.016,0.111,-0.48,-0.024,0.055,-0.064,0.045
10,-1.57,0.456,0.545,1.028,-0.134,0.015,0.139,-0.531,-0.005,0.057,-0.063,0.045
10,-1.556,0.454,0.545,1.032,-0.141,0.015,0.08,-0.5,-0.038,0.059,-0.061,0.045
10,-1.548,0.452,0.546,1.036,-0.155,0.015,0.075,-0.624,-0.081,0.062,-0.06,0.046
10,-1.541,0.45,0.546,1.036,-0.155,0.015,0.069,-0.643,0.007,0.065,-0.058,0.046
10,-1.534,0.449,0.546,1.043,-0.169,0.014,0.057,-0.613,-0.089,0.067,-0.057,0.046
10,-1.527,0.447,0.547,1.045,-0.176,0.013,0.053,-0.687,-0.104,0.069,-0.056,0.045
10,-1.519,0.445,0.547,1.047,-0.184,0.013,0.052,-0.675,-0.074,0.071,-0.055,0.045
10,-1.505,0.442,0.548,1.047,-0.184,0.013,0.002,-0.64,-0.084,0.073,-0.053,0.045
10,-1.497,0.44,0.548,1.052,-0.191,0.012,0.002,-0.654,-0.059,0.075,-0.051,0.045
10,-1.49,0.438,0.549,1.05,-0.201,0.012,-0.03,-0.712,-0.062,0.077,-0.049,0.045
10,-1.482,0.435,0.549,1.053,-0.209,0.012,-0.058,-0.736,-0.078,0.079,-0.047,0.045
10,-1.468,0.431,0.549,1.054,-0.218,0.011,-0.077,-0.719,-0.125,0.081,-0.046,0.045
10,-1.46,0.429,0.55,1.051,-0.237,0.011,-0.088,-0.72,-0.091,0.084,-0.045,0.045
10,-1.453,0.427,0.55,1.052,-0.246,0.01,-0.086,-0.803,-0.14,0.087,-0.043,0.045
10,-1.446,0.425,0.55,1.053,-0.255,0.008,-0.068,-0.79,-0.198,0.089,-0.042,0.045
10,-1.439,0.422,0.551,1.053,-0.265,0.007,-0.073,-0.784,-0.122,0.091,-0.042,0.045
10,-1.424,0.417,0.551,1.053,-0.265,0.007,-0.099,-0.822,-0.116,0.093,-0.041,0.045
10,-1.417,0.415,0.551,1.05,-0.277,0.008,-0.093,-0.787,-0.181,0.094,-0.039,0.045
10,-1.409,0.412,0.552,1.051,-0.297,0.006,-0.122,-0.836,-0.113,0.095,-0.038,0.045
10,-1.402,0.409,0.552,1.051,-0.297,0.006,-0.124,-0.851,-0.095,0.095,-0.037,0.045
10,-1.395,0.406,0.552,1.051,-0.316,0.005,-0.15,-0.878,-0.074,0.094,-0.036,0.046
10,-1.38,0.4,0.553,1.051,-0.316,0.005,-0.17,-0.76,-0.117,0.093,-0.035,0.046
10,-1.373,0.397,0.553,1.055,-0.325,0.004,-0.199,-0.797,-0.181,0.093,-0.034,0.046
10,-1.366,0.395,0.553,1.047,-0.337,0.004,-0.167,-0.785,-0.127,0.093,-0.034,0.047
10,-1.359,0.391,0.554,1.047,-0.346,0.003,-0.148,-0.825,-0.18,0.092,-0.034,0.047
10,-1.351,0.388,0.554,1.047,-0.356,0.002,-0.131,-0.838,-0.166,0.092,-0.034,0.048
10,-1.344,0.385,0.554,1.05,-0.365,0.0,-0.165,-0.775,-0.181,0.091,-0.034,0.048
10,-1.33,0.378,0.554,1.044,-0.375,0.0,-0.169,-0.746,-0.192,0.091,-0.033,0.049
10,-1.322,0.375,0.555,1.048,-0.384,-0.002,-0.161,-0.75,-0.109,0.091,-0.033,0.049
10,-1.315,0.371,0.555,1.038,-0.396,-0.001,-0.163,-0.745,-0.138,0.091,-0.033,0.049
10,-1.308,0.368,0.555,1.041,-0.404,-0.002,-0.154,-0.737,-0.19,0.091,-0.033,0.05
10,-1.301,0.364,0.555,1.036,-0.414,-0.002,-0.172,-0.769,-0.118,0.09,-0.033,0.051
10,-1.287,0.357,0.556,1.039,-0.423,-0.004,-0.161,-0.799,-0.088,0.09,-0.033,0.051
10,-1.28,0.353,0.556,1.038,-0.432,-0.004,-0.114,-0.707,-0.238,0.089,-0.034,0.052
10,-1.273,0.349,0.556,1.028,-0.443,-0.004,-0.108,-0.634,-0.164,0.088,-0.035,0.052
10,-1.266,0.345,0.556,1.026,-0.46,-0.006,-0.105,-0.68,-0.155,0.086,-0.036,0.053
10,-1.252,0.337,0.556,1.026,-0.46,-0.006,-0.077,-0.708,-0.174,0.084,-0.037,0.054
10,-1.245,0.333,0.557,1.03,-0.468,-0.008,-0.121,-0.652,-0.136,0.082,-0.037,0.054
10,-1.238,0.329,0.557,1.02,-0.486,-0.007,-0.099,-0.626,-0.119,0.078,-0.038,0.055
10,-1.23,0.325,0.557,1.02,-0.486,-0.007,-0.073,-0.545,-0.195,0.075,-0.039,0.055
10,-1.224,0.321,0.557,1.02,-0.495,-0.008,-0.084,-0.506,-0.142,0.073,-0.04,0.056
10,-1.209,0.312,0.557,1.018,-0.502,-0.009,-0.089,-0.478,-0.174,0.069,-0.04,0.056
10,-1.203,0.308,0.557,1.013,-0.516,-0.009,-0.076,-0.553,-0.215,0.066,-0.04,0.056
10,-1.196,0.304,0.557,1.013,-0.516,-0.009,-0.085,-0.411,-0.107,0.062,-0.04,0.057
10,-1.189,0.299,0.557,1.011,-0.529,-0.01,-0.083,-0.331,-0.187,0.059,-0.04,0.057
10,-1.182,0.295,0.557,1.01,-0.534,-0.011,-0.057,-0.311,-0.168,0.055,-0.04,0.058
10,-1.168,0.286,0.557,1.004,-0.54,-0.012,-0.034,-0.252,-0.194,0.051,-0.041,0.058
10,-1.161,0.282,0.558,1.004,-0.54,-0.012,-0.013,-0.252,-0.13,0.047,-0.041,0.059
10,-1.154,0.277,0.557,1.004,-0.548,-0.013,-0.053,-0.226,-0.17,0.043,-0.042,0.059
10,-1.147,0.273,0.557,1.003,-0.551,-0.014,-0.039,-0.13,-0.194,0.038,-0.042,0.06
10,-1.14,0.268,0.558,1.003,-0.551,-0.014,-0.054,-0.088,-0.168,0.034,-0.043,0.06
10,-1.126,0.259,0.558,1.001,-0.554,-0.015,-0.035,-0.06,-0.181,0.03,-0.043,0.06
10,-1.12,0.255,0.557,0.995,-0.56,-0.016,-0.089,0.01,-0.123,0.026,-0.044,0.06
10,-1.113,0.25,0.558,0.995,-0.56,-0.016,-0.025,0.005,-0.14,0.022,-0.045,0.06
10,-1.106,0.246,0.557,0.993,-0.563,-0.017,-0.013,0.051,-0.159,0.018,-0.046,0.06
10,-1.099,0.241,0.557,0.992,-0.564,-0.018,-0.016,0.122,-0.186,0.014,-0.047,0.059
10,-1.085,0.232,0.557,0.992,-0.564,-0.018,-0.014,0.121,-0.179,0.01,-0.049,0.059
10,-1.078,0.228,0.557,0.997,-0.565,-0.02,0.023,0.065,-0.127,0.007,-0.049,0.058
10,-1.071,0.223,0.557,0.986,-0.565,-0.021,-0.004,0.206,-0.244,0.002,-0.05,0.058
10,-1.065,0.219,0.557,0.986,-0.565,-0.021,0.016,0.224,-0.182,-0.002,-0.052,0.057
10,-1.058,0.214,0.557,0.986,-0.564,-0.022,0.002,0.291,-0.133,-0.006,-0.053,0.057
10,-1.044,0.205,0.557,0.985,-0.563,-0.023,0.02,0.301,-0.172,-0.011,-0.054,0.056
10,-1.038,0.2,0.557,0.99,-0.561,-0.025,0.029,0.377,-0.17,-0.015,-0.054,0.056
10,-1.031,0.196,0.557,0.98,-0.559,-0.025,0.009,0.363,-0.075,-0.018,-0.055,0.055
10,-1.024,0.192,0.557,0.979,-0.556,-0.026,0.02,0.414,-0.174,-0.023,-0.055,0.055
10,-1.017,0.188,0.557,0.979,-0.553,-0.027,0.062,0.455,-0.112,-0.026,-0.056,0.054
10,-1.003,0.179,0.556,0.979,-0.553,-0.027,0.034,0.519,-0.181,-0.03,-0.056,0.053
10,-0.997,0.175,0.556,0.974,-0.546,-0.028,0.023,0.551,-0.144,-0.034,-0.056,0.053
10,-0.99,0.171,0.556,0.974,-0.546,-0.028,0.021,0.62,-0.106,-0.038,-0.057,0.052
10,-0.983,0.167,0.556,0.98,-0.542,-0.03,0.03,0.638,-0.188,-0.043,-0.057,0.052
10,-0.976,0.163,0.556,0.98,-0.531,-0.032,0.019,0.716,-0.181,-0.047,-0.057,0.051
10,-0.963,0.154,0.555,0.98,-0.531,-0.032,0.059,0.628,-0.167,-0.051,-0.058,0.051
10,-0.956,0.151,0.555,0.98,-0.525,-0.034,0.066,0.708,-0.116,-0.055,-0.058,0.05
10,-0.949,0.147,0.555,0.976,-0.513,-0.035,-0.004,0.758,-0.107,-0.058,-0.058,0.049
10,-0.942,0.143,0.555,0.976,-0.513,-0.035,0.013,0.803,-0.163,-0.062,-0.058,0.048
10,-0.936,0.139,0.554,0.977,-0.506,-0.036,0.021,0.817,-0.154,-0.066,-0.058,0.047
10,-0.929,0.135,0.554,0.977,-0.499,-0.037,0.049,0.871,-0.176,-0.069,-0.059,0.047
10,-0.915,0.128,0.553,0.977,-0.491,-0.038,0.002,0.881,-0.161,-0.072,-0.06,0.046
10,-0.909,0.125,0.553,0.977,-0.483,-0.039,0.037,0.841,-0.202,-0.077,-0.06,0.046
10,-0.902,0.121,0.553,0.972,-0.472,-0.04,0.037,0.916,-0.149,-0.08,-0.061,0.045
10,-0.895,0.117,0.553,0.973,-0.463,-0.041,0.047,0.95,-0.108,-0.084,-0.061,0.044
10,-0.888,0.114,0.552,0.974,-0.454,-0.042,0.044,1.053,-0.086,-0.088,-0.061,0.043
10,-0.875,0.108,0.552,0.974,-0.444,-0.043,0.042,1.102,-0.171,-0.093,-0.062,0.042
10,-0.868,0.105,0.552,0.967,-0.421,-0.044,0.017,1.098,-0.087,-0.096,-0.062,0.042
10,-0.861,0.102,0.551,0.967,-0.421,-0.044,0.021,1.173,-0.117,-0.1,-0.062,0.041
10,-0.855,0.098,0.551,0.972,-0.411,-0.045,0.043,1.152,-0.103,-0.103,-0.063,0.04
10,-0.848,0.096,0.551,0.974,-0.4,-0.046,0.038,1.156,-0.073,-0.106,-0.063,0.039
10,-0.834,0.09,0.55,0.974,-0.388,-0.046,0.046,1.21,-0.114,-0.108,-0.063,0.039
10,-0.828,0.088,0.549,0.966,-0.374,-0.046,0.025,1.226,-0.128,-0.111,-0.062,0.038
10,-0.821,0.085,0.549,0.969,-0.349,-0.048,0.034,1.264,-0.095,-0.113,-0.063,0.038
10,-0.814,0.082,0.549,0.969,-0.349,-0.048,0.043,1.28,-0.113,-0.115,-0.063,0.037
10,-0.808,0.08,0.549,0.975,-0.325,-0.049,0.047,1.31,-0.066,-0.117,-0.062,0.036
10,-0.794,0.076,0.548,0.975,-0.325,-0.049,0.029,1.349,-0.024,-0.119,-0.062,0.036
10,-0.787,0.074,0.547,0.973,-0.298,-0.049,-0.006,1.29,-0.064,-0.121,-0.062,0.035
10,-0.781,0.072,0.547,0.973,-0.298,-0.049,0.001,1.269,-0.062,-0.123,-0.062,0.035
10,-0.774,0.069,0.547,0.971,-0.283,-0.049,0.004,1.299,-0.008,-0.125,-0.062,0.034
10,-0.767,0.068,0.546,0.976,-0.27,-0.05,0.021,1.311,-0.028,-0.127,-0.063,0.034
10,-0.754,0.064,0.546,0.977,-0.256,-0.05,0.021,1.311,-0.028,-0.127,-0.063,0.034
10,-0.754,0.064,0.546,0.977,-0.256,-0.05,0.021,1.311,-0.028,-0.127,-0.063,0.034
10,-0.754,0.064,0.546,0.977,-0.256,-0.05,0.021,1.311,-0.028,-0.127,-0.063,0.034
10,-0.747,0.063,0.545,0.977,-0.256,-0.05,-0.004,1.332,0.008,-0.127,-0.063,0.034
10,-0.72,0.058,0.544,0.978,-0.243,-0.049,0.015,1.286,-0.046,-0.128,-0.064,0.033
10,-0.713,0.056,0.543,0.99,-0.217,-0.051,0.073,1.428,-0.003,-0.129,-0.066,0.032
10,-0.706,0.056,0.543,0.966,-0.181,-0.048,0.036,1.277,0.064,-0.127,-0.066,0.032
10,-0.7,0.054,0.543,0.961,-0.137,-0.046,0.02,1.236,0.076,-0.123,-0.065,0.032
10,-0.693,0.054,0.542,0.961,-0.137,-0.046,-0.033,1.155,0.084,-0.119,-0.064,0.032
10,-0.679,0.052,0.542,0.963,-0.124,-0.045,-0.038,1.167,0.06,-0.116,-0.063,0.032
10,-0.673,0.052,0.541,0.969,-0.112,-0.045,-0.039,1.09,0.092,-0.112,-0.062,0.033
10,-0.666,0.051,0.541,0.97,-0.088,-0.045,-0.054,1.085,0.035,-0.108,-0.061,0.033
10,-0.659,0.051,0.54,0.97,-0.088,-0.045,-0.032,0.995,0.025,-0.103,-0.06,0.033
10,-0.652,0.05,0.54,0.972,-0.077,-0.045,-0.0,0.914,-0.017,-0.1,-0.06,0.033
10,-0.639,0.049,0.539,0.978,-0.067,-0.045,-0.001,0.881,-0.033,-0.097,-0.06,0.033
10,-0.632,0.049,0.539,0.974,-0.054,-0.047,-0.016,0.956,0.015,-0.095,-0.062,0.034
10,-0.626,0.049,0.538,0.98,-0.033,-0.048,0.037,0.889,0.008,-0.094,-0.063,0.034
10,-0.619,0.049,0.538,0.98,-0.033,-0.048,0.028,0.898,0.058,-0.093,-0.064,0.034
10,-0.612,0.049,0.538,0.986,-0.023,-0.048,0.076,0.901,-0.001,-0.092,-0.066,0.035
10,-0.605,0.049,0.538,0.989,-0.013,-0.049,0.09,0.861,0.156,-0.092,-0.068,0.035
10,-0.591,0.049,0.537,0.992,-0.003,-0.048,0.061,0.922,0.115,-0.091,-0.068,0.035
10,-0.585,0.049,0.537,0.994,0.007,-0.047,0.116,0.904,0.115,-0.09,-0.069,0.035
10,-0.578,0.05,0.536,0.99,0.018,-0.046,0.08,0.879,0.133,-0.089,-0.07,0.035
10,-0.571,0.05,0.536,0.996,0.027,-0.045,0.06,0.877,0.198,-0.087,-0.069,0.035
10,-0.564,0.05,0.536,0.996,0.036,-0.044,0.109,0.823,0.202,-0.084,-0.069,0.035
10,-0.55,0.051,0.535,1.002,0.045,-0.043,0.02,0.811,0.103,-0.08,-0.068,0.036
10,-0.543,0.051,0.535,1.004,0.054,-0.042,0.036,0.757,0.126,-0.075,-0.066,0.036
10,-0.537,0.052,0.535,1.003,0.062,-0.041,0.017,0.685,0.116,-0.069,-0.064,0.037
10,-0.529,0.052,0.535,1.007,0.076,-0.039,0.011,0.608,0.199,-0.063,-0.062,0.037
10,-0.523,0.053,0.534,1.007,0.076,-0.039,-0.016,0.5,0.172,-0.057,-0.06,0.038
10,-0.509,0.054,0.534,1.009,0.083,-0.037,-0.056,0.417,0.115,-0.051,-0.059,0.038
10,-0.502,0.055,0.534,1.011,0.089,-0.037,-0.042,0.444,0.079,-0.045,-0.058,0.039
10,-0.495,0.056,0.533,1.009,0.094,-0.037,-0.049,0.347,0.18,-0.039,-0.057,0.039
10,-0.488,0.057,0.533,1.011,0.098,-0.036,-0.031,0.302,0.107,-0.034,-0.057,0.039
10,-0.474,0.058,0.533,1.012,0.101,-0.035,-0.025,0.255,0.158,-0.03,-0.057,0.04
10,-0.467,0.059,0.533,1.009,0.108,-0.033,-0.021,0.186,0.141,-0.026,-0.058,0.04
10,-0.461,0.06,0.533,1.011,0.11,-0.033,-0.036,0.133,0.069,-0.023,-0.059,0.039
10,-0.454,0.061,0.533,1.013,0.111,-0.032,-0.033,0.149,0.079,-0.02,-0.059,0.039
